case,task,subtask,score,value,alg_number,alg_name,phase
168,braintumor,BRATS_L3,DCS,0.030948997,17,whale,1
168,braintumor,BRATS_L2,HSD,0.60082483,17,whale,1
168,braintumor,BRATS_L3,HSD,0.3155866,17,whale,1
169,braintumor,BRATS_L1,DCS,0.835282064,17,whale,1
169,braintumor,BRATS_L2,DCS,0.242051282,17,whale,1
169,braintumor,BRATS_L3,DCS,0.581235991,17,whale,1
169,braintumor,BRATS_L1,HSD,0.96617794,17,whale,1
169,braintumor,BRATS_L2,HSD,0.70718396,17,whale,1
169,braintumor,BRATS_L3,HSD,0.97525805,17,whale,1
170,braintumor,BRATS_L1,DCS,0.857566025,17,whale,1
170,braintumor,BRATS_L2,DCS,0.526441067,17,whale,1
170,braintumor,BRATS_L3,DCS,0.286315789,17,whale,1
170,braintumor,BRATS_L1,HSD,0.9865353,17,whale,1
170,braintumor,BRATS_L2,HSD,0.7416218,17,whale,1
170,braintumor,BRATS_L3,HSD,0.88106906,17,whale,1
171,braintumor,BRATS_L1,DCS,0.587253431,17,whale,1
171,braintumor,BRATS_L2,DCS,0,17,whale,1
171,braintumor,BRATS_L3,DCS,0.002545211,17,whale,1
171,braintumor,BRATS_L1,HSD,0.6714144,17,whale,1
171,braintumor,BRATS_L2,HSD,0.013706282,17,whale,1
171,braintumor,BRATS_L3,HSD,0.3787189,17,whale,1
172,braintumor,BRATS_L1,DCS,0.847726583,17,whale,1
172,braintumor,BRATS_L2,DCS,0.003518804,17,whale,1
172,braintumor,BRATS_L3,DCS,0.286118466,17,whale,1
172,braintumor,BRATS_L1,HSD,0.9167316,17,whale,1
172,braintumor,BRATS_L2,HSD,0.24743098,17,whale,1
172,braintumor,BRATS_L3,HSD,0.5249381,17,whale,1
173,braintumor,BRATS_L1,DCS,0.781510752,17,whale,1
173,braintumor,BRATS_L2,DCS,0.477672509,17,whale,1
173,braintumor,BRATS_L3,DCS,0.498611941,17,whale,1
173,braintumor,BRATS_L1,HSD,0.95053685,17,whale,1
173,braintumor,BRATS_L2,HSD,0.78869396,17,whale,1
173,braintumor,BRATS_L3,HSD,0.9726399,17,whale,1
174,braintumor,BRATS_L1,DCS,0.793093489,17,whale,1
174,braintumor,BRATS_L2,DCS,0.539775429,17,whale,1
174,braintumor,BRATS_L3,DCS,0.575963241,17,whale,1
174,braintumor,BRATS_L1,HSD,0.96314883,17,whale,1
174,braintumor,BRATS_L2,HSD,0.8223839,17,whale,1
174,braintumor,BRATS_L3,HSD,0.9369609,17,whale,1
175,braintumor,BRATS_L1,DCS,0.760773212,17,whale,1
175,braintumor,BRATS_L2,DCS,0.292471826,17,whale,1
175,braintumor,BRATS_L3,DCS,0.563979669,17,whale,1
175,braintumor,BRATS_L1,HSD,0.95339143,17,whale,1
175,braintumor,BRATS_L2,HSD,0.6691032,17,whale,1
175,braintumor,BRATS_L3,HSD,0.9353112,17,whale,1
176,braintumor,BRATS_L1,DCS,0.873474288,17,whale,1
176,braintumor,BRATS_L2,DCS,0.557452229,17,whale,1
176,braintumor,BRATS_L3,DCS,0.194231573,17,whale,1
176,braintumor,BRATS_L1,HSD,0.98888075,17,whale,1
176,braintumor,BRATS_L2,HSD,0.82361466,17,whale,1
176,braintumor,BRATS_L3,HSD,0.7200785,17,whale,1
177,braintumor,BRATS_L1,DCS,0.80579029,17,whale,1
177,braintumor,BRATS_L3,DCS,0.6297505,17,whale,1
177,braintumor,BRATS_L1,HSD,0.97555786,17,whale,1
177,braintumor,BRATS_L3,HSD,0.95519185,17,whale,1
178,braintumor,BRATS_L1,DCS,0.821705273,17,whale,1
178,braintumor,BRATS_L2,DCS,0.002262443,17,whale,1
178,braintumor,BRATS_L3,DCS,0.732034923,17,whale,1
178,braintumor,BRATS_L1,HSD,0.9681053,17,whale,1
178,braintumor,BRATS_L2,HSD,0.25963658,17,whale,1
178,braintumor,BRATS_L3,HSD,0.98374945,17,whale,1
179,braintumor,BRATS_L1,DCS,0.864078285,17,whale,1
179,braintumor,BRATS_L2,DCS,0.628889921,17,whale,1
179,braintumor,BRATS_L3,DCS,0.473158619,17,whale,1
179,braintumor,BRATS_L1,HSD,0.98887205,17,whale,1
179,braintumor,BRATS_L2,HSD,0.68565637,17,whale,1
179,braintumor,BRATS_L3,HSD,0.9750942,17,whale,1
180,braintumor,BRATS_L1,DCS,0.83361031,17,whale,1
180,braintumor,BRATS_L2,DCS,0.24342591,17,whale,1
180,braintumor,BRATS_L3,DCS,0.368354532,17,whale,1
180,braintumor,BRATS_L1,HSD,0.9125448,17,whale,1
180,braintumor,BRATS_L2,HSD,0.586016,17,whale,1
180,braintumor,BRATS_L3,HSD,0.68824166,17,whale,1
181,braintumor,BRATS_L2,DCS,0.382964718,17,whale,1
181,braintumor,BRATS_L3,DCS,0.477874255,17,whale,1
181,braintumor,BRATS_L2,HSD,0.5917578,17,whale,1
181,braintumor,BRATS_L3,HSD,0.96722627,17,whale,1
182,braintumor,BRATS_L1,DCS,0.887058264,17,whale,1
182,braintumor,BRATS_L2,DCS,0.605111459,17,whale,1
182,braintumor,BRATS_L3,DCS,0.423089241,17,whale,1
182,braintumor,BRATS_L1,HSD,0.9912552,17,whale,1
182,braintumor,BRATS_L2,HSD,0.67778134,17,whale,1
182,braintumor,BRATS_L3,HSD,0.9575433,17,whale,1
183,braintumor,BRATS_L1,DCS,0.777805256,17,whale,1
183,braintumor,BRATS_L2,DCS,0.366081952,17,whale,1
183,braintumor,BRATS_L3,DCS,0.208000722,17,whale,1
183,braintumor,BRATS_L1,HSD,0.9128309,17,whale,1
183,braintumor,BRATS_L2,HSD,0.8275515,17,whale,1
183,braintumor,BRATS_L3,HSD,0.67497617,17,whale,1
184,braintumor,BRATS_L1,DCS,0.833337022,17,whale,1
184,braintumor,BRATS_L2,DCS,0.101375961,17,whale,1
184,braintumor,BRATS_L3,DCS,0.542963194,17,whale,1
184,braintumor,BRATS_L1,HSD,0.9283193,17,whale,1
184,braintumor,BRATS_L2,HSD,0.64817315,17,whale,1
184,braintumor,BRATS_L3,HSD,0.80678076,17,whale,1
185,braintumor,BRATS_L1,DCS,0.528459552,17,whale,1
185,braintumor,BRATS_L2,DCS,0.626305265,17,whale,1
185,braintumor,BRATS_L3,DCS,0.106167536,17,whale,1
185,braintumor,BRATS_L1,HSD,0.8545946,17,whale,1
185,braintumor,BRATS_L2,HSD,0.99022233,17,whale,1
185,braintumor,BRATS_L3,HSD,0.7667811,17,whale,1
186,braintumor,BRATS_L1,DCS,0.791273028,17,whale,1
186,braintumor,BRATS_L1,HSD,0.8809243,17,whale,1
187,braintumor,BRATS_L1,DCS,0.738441061,17,whale,1
187,braintumor,BRATS_L1,HSD,0.87497276,17,whale,1
188,braintumor,BRATS_L1,DCS,0.491689128,17,whale,1
188,braintumor,BRATS_L2,DCS,0,17,whale,1
188,braintumor,BRATS_L3,DCS,0.462962963,17,whale,1
188,braintumor,BRATS_L1,HSD,0.9543244,17,whale,1
188,braintumor,BRATS_L2,HSD,0,17,whale,1
188,braintumor,BRATS_L3,HSD,0.9720966,17,whale,1
189,braintumor,BRATS_L1,DCS,0.796858836,17,whale,1
189,braintumor,BRATS_L2,DCS,0.02344416,17,whale,1
189,braintumor,BRATS_L3,DCS,0.265643173,17,whale,1
189,braintumor,BRATS_L1,HSD,0.98003596,17,whale,1
189,braintumor,BRATS_L2,HSD,0.5071971,17,whale,1
189,braintumor,BRATS_L3,HSD,0.58946663,17,whale,1
190,braintumor,BRATS_L1,DCS,0.884408817,17,whale,1
190,braintumor,BRATS_L2,DCS,0.082191781,17,whale,1
190,braintumor,BRATS_L3,DCS,0.589169313,17,whale,1
190,braintumor,BRATS_L1,HSD,0.97834057,17,whale,1
190,braintumor,BRATS_L2,HSD,0.53344035,17,whale,1
190,braintumor,BRATS_L3,HSD,0.8691126,17,whale,1
191,braintumor,BRATS_L1,DCS,0.030634573,17,whale,1
191,braintumor,BRATS_L2,DCS,0,17,whale,1
191,braintumor,BRATS_L1,HSD,0.9366545,17,whale,1
191,braintumor,BRATS_L2,HSD,0,17,whale,1
192,braintumor,BRATS_L1,DCS,0.427958527,17,whale,1
192,braintumor,BRATS_L2,DCS,0.299624635,17,whale,1
192,braintumor,BRATS_L3,DCS,0.457720588,17,whale,1
192,braintumor,BRATS_L1,HSD,0.8284864,17,whale,1
192,braintumor,BRATS_L2,HSD,0.8226054,17,whale,1
192,braintumor,BRATS_L3,HSD,0.8082715,17,whale,1
193,braintumor,BRATS_L1,DCS,0.810432958,17,whale,1
193,braintumor,BRATS_L2,DCS,0.156586578,17,whale,1
193,braintumor,BRATS_L1,HSD,0.9609852,17,whale,1
193,braintumor,BRATS_L2,HSD,0.604384,17,whale,1
194,braintumor,BRATS_L1,DCS,0.879222959,17,whale,1
194,braintumor,BRATS_L2,DCS,0.376408605,17,whale,1
194,braintumor,BRATS_L1,HSD,0.99179256,17,whale,1
194,braintumor,BRATS_L2,HSD,0.91711044,17,whale,1
195,braintumor,BRATS_L1,DCS,0.475576334,17,whale,1
195,braintumor,BRATS_L2,DCS,0.676692762,17,whale,1
195,braintumor,BRATS_L1,HSD,0.99371946,17,whale,1
195,braintumor,BRATS_L2,HSD,0.92084783,17,whale,1
196,braintumor,BRATS_L1,DCS,0.574220355,17,whale,1
196,braintumor,BRATS_L2,DCS,0.887628381,17,whale,1
196,braintumor,BRATS_L1,HSD,0.996271,17,whale,1
196,braintumor,BRATS_L2,HSD,0.9880325,17,whale,1
197,braintumor,BRATS_L1,DCS,0.565010184,17,whale,1
197,braintumor,BRATS_L2,DCS,0.704287318,17,whale,1
197,braintumor,BRATS_L3,DCS,0.083023744,17,whale,1
197,braintumor,BRATS_L1,HSD,0.89152175,17,whale,1
197,braintumor,BRATS_L2,HSD,0.9231684,17,whale,1
197,braintumor,BRATS_L3,HSD,0.64204717,17,whale,1
198,braintumor,BRATS_L1,DCS,0.748290493,17,whale,1
198,braintumor,BRATS_L2,DCS,0.773988765,17,whale,1
198,braintumor,BRATS_L1,HSD,0.975298,17,whale,1
198,braintumor,BRATS_L2,HSD,0.9570879,17,whale,1
199,braintumor,BRATS_L1,DCS,0.832061535,17,whale,1
199,braintumor,BRATS_L2,DCS,0.769100539,17,whale,1
199,braintumor,BRATS_L3,DCS,0.060622761,17,whale,1
199,braintumor,BRATS_L1,HSD,0.98440826,17,whale,1
199,braintumor,BRATS_L2,HSD,0.92478,17,whale,1
199,braintumor,BRATS_L3,HSD,0.56503296,17,whale,1
200,braintumor,BRATS_L1,DCS,0.617243599,17,whale,1
200,braintumor,BRATS_L2,DCS,0.823060309,17,whale,1
200,braintumor,BRATS_L1,HSD,0.8135338,17,whale,1
200,braintumor,BRATS_L2,HSD,0.99996966,17,whale,1
201,braintumor,BRATS_L1,DCS,0.581617332,17,whale,1
201,braintumor,BRATS_L2,DCS,0.745140574,17,whale,1
201,braintumor,BRATS_L1,HSD,0.97803766,17,whale,1
201,braintumor,BRATS_L2,HSD,0.95747316,17,whale,1
202,braintumor,BRATS_L1,DCS,0.722968534,17,whale,1
202,braintumor,BRATS_L2,DCS,0.338703726,17,whale,1
202,braintumor,BRATS_L3,DCS,0.350120366,17,whale,1
202,braintumor,BRATS_L1,HSD,0.90798694,17,whale,1
202,braintumor,BRATS_L2,HSD,0.8260687,17,whale,1
202,braintumor,BRATS_L3,HSD,0.8458872,17,whale,1
203,braintumor,BRATS_L1,DCS,0.818976682,17,whale,1
203,braintumor,BRATS_L2,DCS,0.080421885,17,whale,1
203,braintumor,BRATS_L3,DCS,0.28525641,17,whale,1
203,braintumor,BRATS_L1,HSD,0.8556703,17,whale,1
203,braintumor,BRATS_L2,HSD,0.5150105,17,whale,1
203,braintumor,BRATS_L3,HSD,0.7230132,17,whale,1
204,braintumor,BRATS_L1,DCS,0.822613015,17,whale,1
204,braintumor,BRATS_L2,DCS,0.78319052,17,whale,1
204,braintumor,BRATS_L3,DCS,0,17,whale,1
204,braintumor,BRATS_L1,HSD,0.96590257,17,whale,1
204,braintumor,BRATS_L2,HSD,0.886377,17,whale,1
204,braintumor,BRATS_L3,HSD,0,17,whale,1
205,braintumor,BRATS_L1,DCS,0.717745314,17,whale,1
205,braintumor,BRATS_L2,DCS,0.676592716,17,whale,1
205,braintumor,BRATS_L3,DCS,0,17,whale,1
205,braintumor,BRATS_L1,HSD,0.9891829,17,whale,1
205,braintumor,BRATS_L2,HSD,0.98515314,17,whale,1
205,braintumor,BRATS_L3,HSD,0,17,whale,1
206,braintumor,BRATS_L1,DCS,0.06535207,17,whale,1
206,braintumor,BRATS_L2,DCS,0.165548288,17,whale,1
206,braintumor,BRATS_L3,DCS,0.305837231,17,whale,1
206,braintumor,BRATS_L1,HSD,0.2608793,17,whale,1
206,braintumor,BRATS_L2,HSD,0.6093647,17,whale,1
206,braintumor,BRATS_L3,HSD,0.6100858,17,whale,1
207,braintumor,BRATS_L1,DCS,0.799155065,17,whale,1
207,braintumor,BRATS_L2,DCS,0.229447545,17,whale,1
207,braintumor,BRATS_L3,DCS,0.434601355,17,whale,1
207,braintumor,BRATS_L1,HSD,0.92278904,17,whale,1
207,braintumor,BRATS_L2,HSD,0.5557052,17,whale,1
207,braintumor,BRATS_L3,HSD,0.9060326,17,whale,1
208,braintumor,BRATS_L1,DCS,0.855590563,17,whale,1
208,braintumor,BRATS_L2,DCS,0.763948071,17,whale,1
208,braintumor,BRATS_L1,HSD,0.97389185,17,whale,1
208,braintumor,BRATS_L2,HSD,0.88990533,17,whale,1
209,braintumor,BRATS_L1,DCS,0.617766669,17,whale,1
209,braintumor,BRATS_L2,DCS,0,17,whale,1
209,braintumor,BRATS_L1,HSD,0.9494469,17,whale,1
209,braintumor,BRATS_L2,HSD,0,17,whale,1
210,braintumor,BRATS_L1,DCS,0.642222596,17,whale,1
210,braintumor,BRATS_L2,DCS,0.478196455,17,whale,1
210,braintumor,BRATS_L1,HSD,0.9014227,17,whale,1
210,braintumor,BRATS_L2,HSD,0.7377626,17,whale,1
211,braintumor,BRATS_L1,DCS,0.833505634,17,whale,1
211,braintumor,BRATS_L2,DCS,0.742193657,17,whale,1
211,braintumor,BRATS_L3,DCS,0.139658266,17,whale,1
211,braintumor,BRATS_L1,HSD,0.99120957,17,whale,1
211,braintumor,BRATS_L2,HSD,0.88100785,17,whale,1
211,braintumor,BRATS_L3,HSD,0.55739236,17,whale,1
212,braintumor,BRATS_L1,DCS,0.659521363,17,whale,1
212,braintumor,BRATS_L2,DCS,0.869132877,17,whale,1
212,braintumor,BRATS_L3,DCS,0.00598035,17,whale,1
212,braintumor,BRATS_L1,HSD,0.9884344,17,whale,1
212,braintumor,BRATS_L2,HSD,0.99200076,17,whale,1
212,braintumor,BRATS_L3,HSD,0.13619348,17,whale,1
213,braintumor,BRATS_L1,DCS,0.772248597,17,whale,1
213,braintumor,BRATS_L2,DCS,0.480262266,17,whale,1
213,braintumor,BRATS_L1,HSD,0.9397362,17,whale,1
213,braintumor,BRATS_L2,HSD,0.69642895,17,whale,1
214,braintumor,BRATS_L1,DCS,0.73214383,17,whale,1
214,braintumor,BRATS_L2,DCS,0.843008065,17,whale,1
214,braintumor,BRATS_L3,DCS,0,17,whale,1
214,braintumor,BRATS_L1,HSD,0.9454574,17,whale,1
214,braintumor,BRATS_L2,HSD,0.92468256,17,whale,1
214,braintumor,BRATS_L3,HSD,0,17,whale,1
215,braintumor,BRATS_L1,DCS,0.545827511,17,whale,1
215,braintumor,BRATS_L2,DCS,0.081949445,17,whale,1
215,braintumor,BRATS_L3,DCS,0,17,whale,1
215,braintumor,BRATS_L1,HSD,0.7284387,17,whale,1
215,braintumor,BRATS_L2,HSD,0.28236172,17,whale,1
215,braintumor,BRATS_L3,HSD,0,17,whale,1
216,braintumor,BRATS_L1,DCS,0.088855279,17,whale,1
216,braintumor,BRATS_L2,DCS,0.6638666,17,whale,1
216,braintumor,BRATS_L1,HSD,0.58704185,17,whale,1
216,braintumor,BRATS_L2,HSD,0.89172196,17,whale,1
217,braintumor,BRATS_L1,DCS,0.699766761,17,whale,1
217,braintumor,BRATS_L2,DCS,0.000413451,17,whale,1
217,braintumor,BRATS_L1,HSD,0.95738536,17,whale,1
217,braintumor,BRATS_L2,HSD,0.070756294,17,whale,1
218,braintumor,BRATS_L1,DCS,0.681720648,17,whale,1
218,braintumor,BRATS_L2,DCS,0.489348804,17,whale,1
218,braintumor,BRATS_L3,DCS,0.177956372,17,whale,1
218,braintumor,BRATS_L1,HSD,0.84007496,17,whale,1
218,braintumor,BRATS_L2,HSD,0.55647147,17,whale,1
218,braintumor,BRATS_L3,HSD,0.63798577,17,whale,1
219,braintumor,BRATS_L1,DCS,0.655642987,17,whale,1
219,braintumor,BRATS_L2,DCS,0.720523727,17,whale,1
219,braintumor,BRATS_L1,HSD,0.93449664,17,whale,1
219,braintumor,BRATS_L2,HSD,0.8045949,17,whale,1
220,braintumor,BRATS_L1,DCS,0.845899453,17,whale,1
220,braintumor,BRATS_L2,DCS,0.002009377,17,whale,1
220,braintumor,BRATS_L3,DCS,0.523073249,17,whale,1
220,braintumor,BRATS_L1,HSD,0.99096614,17,whale,1
220,braintumor,BRATS_L2,HSD,0.16148302,17,whale,1
220,braintumor,BRATS_L3,HSD,0.8955003,17,whale,1
221,braintumor,BRATS_L1,DCS,0.817923958,17,whale,1
221,braintumor,BRATS_L2,DCS,0.589803475,17,whale,1
221,braintumor,BRATS_L1,HSD,0.9680677,17,whale,1
221,braintumor,BRATS_L2,HSD,0.80123097,17,whale,1
222,braintumor,BRATS_L1,DCS,0.044967458,17,whale,1
222,braintumor,BRATS_L2,DCS,0,17,whale,1
222,braintumor,BRATS_L1,HSD,0.49075612,17,whale,1
222,braintumor,BRATS_L2,HSD,0,17,whale,1
223,braintumor,BRATS_L1,DCS,0.894396448,17,whale,1
223,braintumor,BRATS_L2,DCS,0.143820225,17,whale,1
223,braintumor,BRATS_L3,DCS,0.583602523,17,whale,1
223,braintumor,BRATS_L1,HSD,0.9294886,17,whale,1
223,braintumor,BRATS_L2,HSD,0.9031212,17,whale,1
223,braintumor,BRATS_L3,HSD,0.96038437,17,whale,1
224,braintumor,BRATS_L1,DCS,0.68056916,17,whale,1
224,braintumor,BRATS_L2,DCS,0.383638712,17,whale,1
224,braintumor,BRATS_L1,HSD,0.90519273,17,whale,1
224,braintumor,BRATS_L2,HSD,0.6480975,17,whale,1
225,braintumor,BRATS_L1,DCS,0.702258315,17,whale,1
225,braintumor,BRATS_L2,DCS,0.537388863,17,whale,1
225,braintumor,BRATS_L3,DCS,0,17,whale,1
225,braintumor,BRATS_L1,HSD,0.9656825,17,whale,1
225,braintumor,BRATS_L2,HSD,0.8660184,17,whale,1
225,braintumor,BRATS_L3,HSD,0.016370649,17,whale,1
226,braintumor,BRATS_L1,DCS,0.620950604,17,whale,1
226,braintumor,BRATS_L2,DCS,0.380070847,17,whale,1
226,braintumor,BRATS_L3,DCS,0,17,whale,1
226,braintumor,BRATS_L1,HSD,0.9850273,17,whale,1
226,braintumor,BRATS_L2,HSD,0.67348737,17,whale,1
226,braintumor,BRATS_L3,HSD,0,17,whale,1
227,braintumor,BRATS_L1,DCS,0.677136992,17,whale,1
227,braintumor,BRATS_L2,DCS,0.328874621,17,whale,1
227,braintumor,BRATS_L1,HSD,0.82119066,17,whale,1
227,braintumor,BRATS_L2,HSD,0.374127,17,whale,1
228,braintumor,BRATS_L1,DCS,0.444642516,17,whale,1
228,braintumor,BRATS_L2,DCS,0.292554531,17,whale,1
228,braintumor,BRATS_L3,DCS,0,17,whale,1
228,braintumor,BRATS_L1,HSD,0.7205921,17,whale,1
228,braintumor,BRATS_L2,HSD,0.37140006,17,whale,1
228,braintumor,BRATS_L3,HSD,0,17,whale,1
229,braintumor,BRATS_L1,DCS,0.471277527,17,whale,1
229,braintumor,BRATS_L2,DCS,0.667804789,17,whale,1
229,braintumor,BRATS_L3,DCS,0.119412316,17,whale,1
229,braintumor,BRATS_L1,HSD,0.8222407,17,whale,1
229,braintumor,BRATS_L2,HSD,0.61150205,17,whale,1
229,braintumor,BRATS_L3,HSD,0.39948234,17,whale,1
230,braintumor,BRATS_L1,DCS,0.429836054,17,whale,1
230,braintumor,BRATS_L2,DCS,0.65655127,17,whale,1
230,braintumor,BRATS_L1,HSD,0.78400445,17,whale,1
230,braintumor,BRATS_L2,HSD,0.6860481,17,whale,1
231,braintumor,BRATS_L1,DCS,0.584005848,17,whale,1
231,braintumor,BRATS_L2,DCS,0.39700465,17,whale,1
231,braintumor,BRATS_L3,DCS,0.529375785,17,whale,1
231,braintumor,BRATS_L1,HSD,0.93137914,17,whale,1
231,braintumor,BRATS_L2,HSD,0.9001724,17,whale,1
231,braintumor,BRATS_L3,HSD,0.94169223,17,whale,1
232,braintumor,BRATS_L1,DCS,0.578640952,17,whale,1
232,braintumor,BRATS_L2,DCS,0.025665611,17,whale,1
232,braintumor,BRATS_L3,DCS,0.00016465,17,whale,1
232,braintumor,BRATS_L1,HSD,0.75186,17,whale,1
232,braintumor,BRATS_L2,HSD,0.21260273,17,whale,1
232,braintumor,BRATS_L3,HSD,0.01637252,17,whale,1
233,braintumor,BRATS_L1,DCS,0.492300956,17,whale,1
233,braintumor,BRATS_L2,DCS,0.372806146,17,whale,1
233,braintumor,BRATS_L1,HSD,0.7402701,17,whale,1
233,braintumor,BRATS_L2,HSD,0.53100425,17,whale,1
234,braintumor,BRATS_L1,DCS,0.564618801,17,whale,1
234,braintumor,BRATS_L2,DCS,0.325175719,17,whale,1
234,braintumor,BRATS_L3,DCS,0,17,whale,1
234,braintumor,BRATS_L1,HSD,0.8348011,17,whale,1
234,braintumor,BRATS_L2,HSD,0.59174424,17,whale,1
234,braintumor,BRATS_L3,HSD,0,17,whale,1
235,braintumor,BRATS_L1,DCS,0.800043626,17,whale,1
235,braintumor,BRATS_L2,DCS,0.007300429,17,whale,1
235,braintumor,BRATS_L3,DCS,0.146321414,17,whale,1
235,braintumor,BRATS_L1,HSD,0.8235299,17,whale,1
235,braintumor,BRATS_L2,HSD,0.13172854,17,whale,1
235,braintumor,BRATS_L3,HSD,0.3953091,17,whale,1
236,braintumor,BRATS_L1,DCS,0.394197952,17,whale,1
236,braintumor,BRATS_L2,DCS,0.362984425,17,whale,1
236,braintumor,BRATS_L3,DCS,0.135547272,17,whale,1
236,braintumor,BRATS_L1,HSD,0.77404207,17,whale,1
236,braintumor,BRATS_L2,HSD,0.50024945,17,whale,1
236,braintumor,BRATS_L3,HSD,0.6077141,17,whale,1
237,braintumor,BRATS_L1,DCS,0.789323165,17,whale,1
237,braintumor,BRATS_L2,DCS,0.147706035,17,whale,1
237,braintumor,BRATS_L3,DCS,0.566150262,17,whale,1
237,braintumor,BRATS_L1,HSD,0.9777124,17,whale,1
237,braintumor,BRATS_L2,HSD,0.42426896,17,whale,1
237,braintumor,BRATS_L3,HSD,0.93569964,17,whale,1
238,braintumor,BRATS_L1,DCS,0.828822611,17,whale,1
238,braintumor,BRATS_L2,DCS,0.913404508,17,whale,1
238,braintumor,BRATS_L3,DCS,0,17,whale,1
238,braintumor,BRATS_L1,HSD,0.9746683,17,whale,1
238,braintumor,BRATS_L2,HSD,1,17,whale,1
238,braintumor,BRATS_L3,HSD,0,17,whale,1
239,braintumor,BRATS_L1,DCS,0.792800275,17,whale,1
239,braintumor,BRATS_L2,DCS,0,17,whale,1
239,braintumor,BRATS_L1,HSD,0.92857075,17,whale,1
239,braintumor,BRATS_L2,HSD,0,17,whale,1
240,braintumor,BRATS_L1,DCS,0.655164115,17,whale,1
240,braintumor,BRATS_L2,DCS,0.01673932,17,whale,1
240,braintumor,BRATS_L1,HSD,0.9290451,17,whale,1
240,braintumor,BRATS_L2,HSD,0.000386174,17,whale,1
241,braintumor,BRATS_L1,DCS,0.797395783,17,whale,1
241,braintumor,BRATS_L2,DCS,0.10786106,17,whale,1
241,braintumor,BRATS_L3,DCS,0.68897067,17,whale,1
241,braintumor,BRATS_L1,HSD,0.9948741,17,whale,1
241,braintumor,BRATS_L2,HSD,0.42084762,17,whale,1
241,braintumor,BRATS_L3,HSD,0.99589264,17,whale,1
242,braintumor,BRATS_L1,DCS,0.497615914,17,whale,1
242,braintumor,BRATS_L2,DCS,0.25443638,17,whale,1
242,braintumor,BRATS_L3,DCS,0,17,whale,1
242,braintumor,BRATS_L1,HSD,0.8355117,17,whale,1
242,braintumor,BRATS_L2,HSD,0.31758118,17,whale,1
242,braintumor,BRATS_L3,HSD,0,17,whale,1
243,braintumor,BRATS_L1,DCS,0.570451644,17,whale,1
243,braintumor,BRATS_L2,DCS,0.144817265,17,whale,1
243,braintumor,BRATS_L3,DCS,0.023375539,17,whale,1
243,braintumor,BRATS_L1,HSD,0.86955494,17,whale,1
243,braintumor,BRATS_L2,HSD,0.72481173,17,whale,1
243,braintumor,BRATS_L3,HSD,0.212896,17,whale,1
244,braintumor,BRATS_L1,DCS,0.51491068,17,whale,1
244,braintumor,BRATS_L2,DCS,0,17,whale,1
244,braintumor,BRATS_L1,HSD,0.8019055,17,whale,1
244,braintumor,BRATS_L2,HSD,0,17,whale,1
245,braintumor,BRATS_L2,DCS,0.283212205,17,whale,1
245,braintumor,BRATS_L3,DCS,0,17,whale,1
245,braintumor,BRATS_L2,HSD,0.22941728,17,whale,1
245,braintumor,BRATS_L3,HSD,0,17,whale,1
246,braintumor,BRATS_L1,DCS,0.322316019,17,whale,1
246,braintumor,BRATS_L2,DCS,0.160979878,17,whale,1
246,braintumor,BRATS_L1,HSD,0.73439413,17,whale,1
246,braintumor,BRATS_L2,HSD,0.1480944,17,whale,1
247,braintumor,BRATS_L1,DCS,0.058702098,17,whale,1
247,braintumor,BRATS_L2,DCS,0,17,whale,1
247,braintumor,BRATS_L3,DCS,0,17,whale,1
247,braintumor,BRATS_L1,HSD,0.20774211,17,whale,1
247,braintumor,BRATS_L2,HSD,0,17,whale,1
247,braintumor,BRATS_L3,HSD,0,17,whale,1
248,braintumor,BRATS_L1,DCS,0.752782743,17,whale,1
248,braintumor,BRATS_L2,DCS,0.395128317,17,whale,1
248,braintumor,BRATS_L3,DCS,0.001174398,17,whale,1
248,braintumor,BRATS_L1,HSD,0.9276934,17,whale,1
248,braintumor,BRATS_L2,HSD,0.8625129,17,whale,1
248,braintumor,BRATS_L3,HSD,0.13636848,17,whale,1
249,braintumor,BRATS_L1,DCS,0.773321885,17,whale,1
249,braintumor,BRATS_L2,DCS,0.383282755,17,whale,1
249,braintumor,BRATS_L3,DCS,0.035737077,17,whale,1
249,braintumor,BRATS_L1,HSD,0.86502427,17,whale,1
249,braintumor,BRATS_L2,HSD,0.40984392,17,whale,1
249,braintumor,BRATS_L3,HSD,0.26997247,17,whale,1
250,braintumor,BRATS_L1,DCS,0.836535643,17,whale,1
250,braintumor,BRATS_L2,DCS,0,17,whale,1
250,braintumor,BRATS_L3,DCS,0.44694966,17,whale,1
250,braintumor,BRATS_L1,HSD,0.9240312,17,whale,1
250,braintumor,BRATS_L2,HSD,0.018979296,17,whale,1
250,braintumor,BRATS_L3,HSD,0.6304576,17,whale,1
251,braintumor,BRATS_L1,DCS,0.642575253,17,whale,1
251,braintumor,BRATS_L2,DCS,0.62211376,17,whale,1
251,braintumor,BRATS_L1,HSD,0.90157753,17,whale,1
251,braintumor,BRATS_L2,HSD,0.635157,17,whale,1
252,braintumor,BRATS_L1,DCS,0.619716152,17,whale,1
252,braintumor,BRATS_L2,DCS,0.235820695,17,whale,1
252,braintumor,BRATS_L3,DCS,0,17,whale,1
252,braintumor,BRATS_L1,HSD,0.790081,17,whale,1
252,braintumor,BRATS_L2,HSD,0.3150829,17,whale,1
252,braintumor,BRATS_L3,HSD,0.13796598,17,whale,1
253,braintumor,BRATS_L1,DCS,0.534086817,17,whale,1
